,ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at,ASN
2620,178.124.194.92,bf.belta.by.,BY,Minsk,,,False,1.0,2019-07-05T06:57:41Z,2014-12-30T11:24:48Z,6697
2621,203.120.117.37,004-nwp50001.exhibition.pacific.net.sg.,SG,,Microsoft DNS 6.1.7601 (1DB15D39),,False,1.0,2019-07-05T06:57:42Z,2014-12-30T11:24:49Z,4628
2622,112.121.134.242,ppp-112.121.134.242.revip.proen.co.th.,TH,,dnsmasq-2.65,,True,1.0,2019-07-05T06:57:42Z,2014-12-30T11:24:54Z,23884
2623,84.245.69.193,gw-10.localnet.sk.,SK,Samorin,BIND,,False,0.95,2019-07-05T06:57:42Z,2014-12-30T11:24:55Z,16160
2624,212.200.90.73,,RS,,,,False,0.99,2019-07-05T06:57:41Z,2014-12-30T11:25:05Z,8400
2625,194.186.122.210,relay.nwcompany.ru.,RU,Moscow,,,False,1.0,2019-07-05T06:57:41Z,2014-12-30T11:25:13Z,3216
2627,93.91.145.58,email.chomutovska-bytova.cz.,CZ,Chomutov,,,False,1.0,2019-07-05T06:57:42Z,2014-12-30T11:25:17Z,47232
2628,59.125.245.24,59-125-245-24.HINET-IP.hinet.net.,TW,,dnsmasq-2.48,,False,1.0,2019-07-05T06:57:44Z,2014-12-30T11:25:19Z,3462
2629,69.9.160.191,recursor.lga1.voxel.net.,US,,PowerDNS Recursor 3.3 $Id: pdns_recursor.cc 1712 2010-09-11 13:40:03Z ahu $,,False,0.99,2019-07-05T06:57:42Z,2014-12-30T11:26:18Z,29791
2630,220.134.201.208,220-134-201-208.HINET-IP.hinet.net.,TW,Taipei,DNSServer,,False,1.0,2019-07-05T06:57:43Z,2014-12-30T11:26:22Z,3462
2631,201.175.22.25,201-175-22-25.kionetworks.com.,MX,,dnsmasq-2.68,,False,1.0,2019-07-05T06:57:42Z,2014-12-30T11:26:27Z,22908
2632,175.103.48.7,,ID,,,,False,1.0,2019-07-05T06:57:43Z,2014-12-30T11:27:09Z,55669
2633,208.106.131.30,,US,New Hyde Park,Microsoft DNS 6.1.7601 (1DB15F75),,False,0.99,2019-07-05T06:57:42Z,2014-12-30T11:27:21Z,14992
2634,200.6.203.241,241.203.6.200.static.intelnet.net.gt.,GT,,dnsmasq-2.52,,True,1.0,2019-07-05T06:57:43Z,2014-12-30T11:27:22Z,14754
2635,212.90.222.113,113.222.90.212.static.wline.lns.sme.cust.swisscom.ch.,CH,Lausanne,dnsmasq-2.48,,False,0.76,2019-07-05T06:57:42Z,2014-12-30T11:27:41Z,3303
2636,208.89.96.56,,US,New York,dnsmasq-2.48,,True,0.97,2019-07-05T06:57:42Z,2014-12-30T11:28:00Z,40773
2637,193.150.84.35,,DK,Køge,,,False,0.67,2019-07-05T06:57:42Z,2014-12-30T11:28:49Z,31027
2638,91.193.216.138,,RU,,,,False,0.64,2019-07-05T06:57:43Z,2014-12-30T11:29:00Z,196768
2639,109.224.233.174,cache-f1.dns.thw.gradwell.net.,GB,,9.9.5-9+deb8u15-Debian,,False,1.0,2019-07-05T06:57:42Z,2014-12-30T11:29:28Z,29676
2640,217.108.101.30,,FR,,,,False,1.0,2019-07-05T06:57:45Z,2014-12-30T11:29:28Z,3215
2641,82.137.35.61,82-137-35-61.static.baiamare.rdsnet.ro.,RO,Bucharest,,,False,1.0,2019-07-05T06:57:45Z,2014-12-30T11:29:59Z,8708
2642,89.216.29.90,cable-89-216-29-90.static.sbb.rs.,RS,Leskovac,,,False,1.0,2019-07-05T06:57:43Z,2014-12-30T11:30:53Z,31042
2643,211.75.128.2,www.yesturnkey.com.,TW,Taipei,,,False,0.99,2019-07-05T06:57:44Z,2014-12-30T11:31:02Z,3462
2644,58.162.234.160,cpe-58-162-234-160.static.qld.asp.telstra.net.,AU,Townsville,,,False,0.99,2019-07-05T06:57:45Z,2014-12-30T11:31:06Z,1221
2645,212.25.119.254,bzq-25-119-254.cust.bezeqint.net.,IL,`Amir,9.2.4,,False,0.99,2019-07-05T06:57:43Z,2014-12-30T11:31:09Z,8551
2646,83.16.228.182,aiu182.internetdsl.tpnet.pl.,PL,,,,True,0.63,2019-07-05T06:57:43Z,2014-12-30T11:31:39Z,5617
2648,191.102.56.57,ns1.boomerang.cr.,CR,,,,False,1.0,2019-07-05T06:57:44Z,2014-12-30T11:31:51Z,28317
2649,213.5.120.2,,RU,Shumerlya,9.5.1-P3,,False,1.0,2019-07-05T06:57:43Z,2014-12-30T11:32:00Z,50048
2650,218.44.251.45,,JP,,,,False,0.98,2019-07-05T06:57:49Z,2014-12-30T11:32:13Z,4713
2651,54.252.183.4,ec2-54-252-183-4.ap-southeast-2.compute.amazonaws.com.,AU,Sydney,dnsmasq-2.68,,True,1.0,2019-07-05T06:57:45Z,2014-12-30T11:32:18Z,16509
2653,145.131.137.117,rt137bb131-145-117.routit.net.,NL,Oude Wetering,,,False,0.85,2019-07-05T06:57:47Z,2014-12-30T11:34:09Z,28685
2654,88.80.33.130,mh.aspec.ru.,RU,Izhevsk,Microsoft DNS 6.1.7601 (1DB15F75),,False,1.0,2019-07-05T06:57:48Z,2014-12-30T11:34:42Z,39001
2655,121.121.2.153,asa.shinko.com.my.,MY,Shah Alam,,,False,0.89,2019-07-05T06:57:50Z,2014-12-30T11:35:10Z,9534
2656,75.148.31.69,75-148-31-69-WashingtonDC.hfc.comcastbusiness.net.,US,Washington,[SECURED],,True,0.8,2019-07-05T06:57:44Z,2014-12-30T11:35:15Z,7922
2657,190.129.90.163,ns.fca.com.bo.,BO,,,,False,1.0,2019-07-05T06:57:45Z,2014-12-30T11:35:40Z,6568
2658,93.153.232.170,,RU,St Petersburg,,,False,1.0,2019-07-05T06:57:44Z,2014-12-30T11:35:40Z,20632
2659,83.243.88.126,,LV,Carnikava,,,False,1.0,2019-07-05T06:57:44Z,2014-12-30T11:37:05Z,24589
2660,212.100.143.211,,RU,Moscow,,,False,1.0,2019-07-05T06:57:44Z,2014-12-30T11:37:25Z,8732
2661,213.241.53.122,trans.mazurkashotel.com.pl.,PL,Ozarow Mazowiecki,,,False,1.0,2019-07-05T06:57:44Z,2014-12-30T11:37:32Z,12741
2662,85.172.12.185,,RU,Krasnodar,,,False,1.0,2019-07-05T06:57:45Z,2014-12-30T11:38:03Z,25490
2663,153.39.49.42,intcache01.uu.net.,US,,Verizon,,False,1.0,2019-07-05T06:57:45Z,2014-12-30T11:38:21Z,12234
2664,89.29.128.99,not-assigned.tvalmansa.es.,ES,Montealegre del Castillo,,,False,1.0,2019-07-05T06:57:45Z,2014-12-30T11:40:31Z,41368
2666,59.99.245.111,,IN,Pune,,,False,0.5,2019-07-05T06:57:47Z,2014-12-30T11:41:49Z,9829
2667,109.228.11.14,purpleport.com.,GB,,Microsoft DNS 6.1.7601 (1DB15EC5),,False,1.0,2019-07-05T06:57:45Z,2014-12-30T11:42:57Z,8560
2668,190.248.26.186,correocmi.contraloriadeitagui.gov.co.,CO,Palmira,,,True,1.0,2019-07-05T06:57:46Z,2014-12-30T11:43:33Z,13489
2669,200.110.130.209,host209.200.110.130.ifxnw.com.ar.,AR,Buenos Aires,,,False,1.0,2019-07-05T06:57:47Z,2014-12-30T11:43:55Z,18747
2670,87.213.68.130,,NL,The Hague,dnsmasq-2.78,,False,1.0,2019-07-05T06:57:45Z,2014-12-30T11:44:59Z,13127
2671,178.15.146.43,,DE,Cologne,,,False,1.0,2019-07-05T06:57:45Z,2014-12-30T11:45:12Z,3209
2672,61.63.14.20,61-63-14-host20.kbtelecom.net.tw.,TW,,,,False,1.0,2019-07-05T06:57:48Z,2014-12-30T11:46:07Z,18042
2673,129.237.112.4,,US,Lawrence,,,False,1.0,2019-07-05T06:57:46Z,2014-12-30T11:46:17Z,2496
2674,91.198.10.2,shpyndel.tntu.edu.ua.,UA,Ternopil,,,False,1.0,2019-07-05T06:57:46Z,2014-12-30T11:46:44Z,43206
2675,178.88.161.200,,KZ,,,,False,1.0,2019-07-05T06:57:46Z,2014-12-30T11:47:50Z,9198
2677,221.186.86.146,,JP,,,,False,0.98,2019-07-05T06:57:48Z,2014-12-30T11:48:10Z,4713
2678,175.139.242.233,,MY,Butterworth,9.3.5-P2-W2,,False,0.85,2019-07-05T06:57:48Z,2014-12-30T11:50:15Z,4788
2679,46.170.245.82,ozl82.internetdsl.tpnet.pl.,PL,,,,True,0.93,2019-07-05T06:57:46Z,2014-12-30T11:51:15Z,5617
2682,217.24.255.134,,AL,,,,False,0.76,2019-07-05T06:57:47Z,2014-12-30T11:51:52Z,42313
2683,59.125.43.223,discompany.com.tw.,TW,Taichung,Microsoft DNS 6.0.6003 (1773501D),,False,1.0,2019-07-05T06:57:48Z,2014-12-30T11:52:01Z,3462
2684,208.40.5.2,208-40-5-2.ipv4.firstcomm.com.,US,Canton,,,False,0.99,2019-07-05T06:57:47Z,2014-12-30T11:52:44Z,2707
2685,79.190.186.250,irf250.internetdsl.tpnet.pl.,PL,Ostrów Wielkopolski,,,False,1.0,2019-07-05T06:57:46Z,2014-12-30T11:53:03Z,5617
2686,41.211.108.4,ns2.iccnet.cm.,CM,,9.8.2rc1-RedHat-9.8.2-0.30.rc1.el6_6.2,,False,0.97,2019-07-05T06:57:48Z,2014-12-30T11:53:26Z,36955
2687,77.79.210.246,do-atman.medicalgorithmics.pl.,PL,Katowice,,,False,0.54,2019-07-05T06:57:47Z,2014-12-30T11:53:53Z,15694
2688,89.222.133.76,89.222.133.76.global-net.ru.,RU,Moscow,,,False,1.0,2019-07-05T06:57:47Z,2014-12-30T11:54:18Z,34123
2690,93.85.92.171,smtp2.vtroitskaya.by.,BY,Minsk,,,False,1.0,2019-07-05T06:57:47Z,2014-12-30T11:55:34Z,6697
2691,59.120.244.149,59-120-244-149.HINET-IP.hinet.net.,TW,Tainan City,,,False,1.0,2019-07-05T06:57:49Z,2014-12-30T11:55:40Z,3462
2692,208.48.51.31,,GB,Hitchin,Microsoft DNS 6.0.6002 (17724D35),,False,0.99,2019-07-05T06:57:48Z,2014-12-30T11:57:03Z,3356
2693,202.133.101.116,mail.nanyang.com.my.,MY,Petaling Jaya,,,False,1.0,2019-07-05T06:57:50Z,2014-12-30T11:57:49Z,23678
2695,60.248.173.66,60-248-173-66.HINET-IP.hinet.net.,TW,,,,False,1.0,2019-07-05T06:57:54Z,2014-12-30T11:58:39Z,3462
2696,164.138.1.1,,RU,,ProstoDNS Resolver,,False,1.0,2019-07-05T06:57:48Z,2014-12-30T11:58:50Z,199365
2697,114.32.166.48,114-32-166-48.HINET-IP.hinet.net.,TW,Taipei,9.3.4,,False,0.99,2019-07-05T06:57:55Z,2014-12-30T11:58:59Z,3462
2699,195.70.35.47,algernon.nws.hu.,HU,,Served by PowerDNS - http://www.powerdns.com,,False,1.0,2019-07-05T06:57:48Z,2014-12-30T11:59:45Z,5588
2700,142.4.202.36,36.ip-142-4-202.net.,CA,Montreal,Microsoft DNS 6.1.7601 (1DB15F75),,False,0.97,2019-07-05T06:57:49Z,2014-12-30T12:00:00Z,16276
2701,210.57.214.83,,ID,Surabaya,,,False,0.84,2019-07-05T06:57:50Z,2014-12-30T12:00:10Z,38142
2702,219.166.11.146,,JP,,,,False,1.0,2019-07-05T06:57:51Z,2014-12-30T12:00:38Z,4713
2703,81.243.243.123,123.243-243-81.adsl-static.isp.belgacom.be.,BE,Peruwelz,,,False,1.0,2019-07-05T06:57:49Z,2014-12-30T12:01:39Z,5432
2704,91.225.199.1,ns2.ultranet.com.ua.,UA,Chernihiv,versionX,,False,1.0,2019-07-05T06:57:48Z,2014-12-30T12:01:42Z,56435
2705,91.215.44.244,,PL,Kielce,,,False,1.0,2019-07-05T06:57:48Z,2014-12-30T12:01:51Z,196826
2707,185.36.63.182,,RU,Moscow,,,False,1.0,2019-07-05T06:57:49Z,2014-12-30T12:02:30Z,62423
2708,217.128.67.219,lputeaux-657-1-62-219.w217-128.abo.wanadoo.fr.,FR,,Microsoft DNS 6.1.7601 (1DB15CD4),,False,0.92,2019-07-05T06:57:51Z,2014-12-30T12:02:30Z,3215
2709,208.89.96.12,server3.franticllc.com.,US,New York,,,False,1.0,2019-07-05T06:57:49Z,2014-12-30T12:02:41Z,40773
2711,62.28.103.134,static-wan-bl3-103-134.rev.webside.pt.,PT,Lisbon,,,False,1.0,2019-07-05T06:57:52Z,2014-12-30T12:03:30Z,15525
2712,154.73.209.69,mt-client-154-73-209.mtnetworks.co.za.,ZA,Johannesburg,Microsoft DNS 6.1.7601 (1DB15F75),,False,0.96,2019-07-05T06:58:01Z,2014-12-30T12:03:58Z,327754
2713,195.24.36.55,,BG,Sofia,,,False,1.0,2019-07-05T06:57:49Z,2014-12-30T12:03:59Z,8672
2714,178.18.63.224,,FR,Prevessin-Moens,ZyWALL DNS,,False,0.99,2019-07-05T06:57:49Z,2014-12-30T12:04:29Z,39180
2715,93.91.145.202,u145-202.static.grape.cz.,CZ,Chomutov,,,False,0.99,2019-07-05T06:57:50Z,2014-12-30T12:05:29Z,47232
2716,188.173.48.34,188-173-48-34.next-gen.ro.,RO,Mangalia,dnsmasq-2.71,,False,1.0,2019-07-05T06:57:50Z,2014-12-30T12:07:07Z,48161
2717,46.180.147.10,46-180-147-10.goodline.info.,RU,Kemerovo,,,False,1.0,2019-07-05T06:57:51Z,2014-12-30T12:07:50Z,39927
2718,61.91.37.54,61-91-37-54.static.asianet.co.th.,TH,Bangkok,dnsmasq-2.52,,True,0.99,2019-07-05T06:57:55Z,2014-12-30T12:07:55Z,7470
2719,129.7.73.42,erdc28.er.uh.edu.,US,Houston,,,False,0.98,2019-07-05T06:57:51Z,2014-12-30T12:09:11Z,7276
2720,114.31.251.190,ns1.aegisglobal.com.,IN,Bengaluru,,,False,0.99,2019-07-05T06:57:52Z,2014-12-30T12:09:14Z,45219
2721,62.245.233.22,host-62-245-233-22.customer.m-online.net.,DE,,Microsoft DNS 6.1.7601 (1DB15EC5),,False,0.98,2019-07-05T06:57:50Z,2014-12-30T12:09:41Z,8767
2722,220.130.12.85,220-130-12-85.HINET-IP.hinet.net.,TW,Taipei,BIND,,False,1.0,2019-07-05T06:57:55Z,2014-12-30T12:09:53Z,3462
2724,79.135.171.176,pc12-176.btk.net.pl.,PL,Białogard,dnsmasq-2.40,,False,0.97,2019-07-05T06:57:51Z,2014-12-30T12:11:20Z,196728
2725,213.200.220.222,222.220.200.213.static.wline.lns.sme.cust.swisscom.ch.,CH,Geneva,dnsmasq-2.48,,False,0.88,2019-07-05T06:57:51Z,2014-12-30T12:11:24Z,3303
2726,212.94.117.42,fin22.ru.,RU,Barnaul,9.2.4,,False,0.78,2019-07-05T06:57:51Z,2014-12-30T12:11:59Z,12846
2727,54.66.128.66,ec2-54-66-128-66.ap-southeast-2.compute.amazonaws.com.,AU,Sydney,Served by PowerDNS - http://www.powerdns.com,,False,1.0,2019-07-05T06:57:54Z,2014-12-30T12:12:24Z,16509
2728,62.2.107.34,62-2-107-34.static.cablecom.ch.,CH,Ruschlikon,Microsoft DNS 6.1.7601 (1DB15EC5),,False,1.0,2019-07-05T06:57:51Z,2014-12-30T12:12:24Z,6830
2729,178.34.152.122,evpatoria.com.,RU,,9.7.3,,False,1.0,2019-07-05T06:57:52Z,2014-12-30T12:12:49Z,201776
2730,94.100.8.199,,LV,,,,True,0.99,2019-07-05T06:57:51Z,2014-12-30T12:14:08Z,47570
2731,82.195.12.243,,RU,,,,False,0.99,2019-07-05T06:57:52Z,2014-12-30T12:14:08Z,31359
2732,195.228.47.117,dslfixip-195-228-47-117.kabelnet.hu.,HU,Budapest,,,False,0.97,2019-07-05T06:57:51Z,2014-12-30T12:14:41Z,5483
2734,217.153.254.8,s254pc8.mmj.pl.,PL,Siemianowice Śląskie,,,False,0.98,2019-07-05T06:57:51Z,2014-12-30T12:15:30Z,59958
2735,217.68.36.10,mail.castor.se.,SE,Sundsvall,,,False,1.0,2019-07-05T06:57:52Z,2014-12-30T12:15:42Z,39078
2736,54.252.183.5,ec2-54-252-183-5.ap-southeast-2.compute.amazonaws.com.,AU,Sydney,dnsmasq-2.68,,True,0.92,2019-07-05T06:57:54Z,2014-12-30T12:15:57Z,16509
2737,37.187.166.17,master.dnsargo.com.,FR,,,,False,1.0,2019-07-05T06:57:51Z,2014-12-30T12:16:05Z,16276
2738,178.73.194.209,,SE,,dnsmasq-2.76,,False,1.0,2019-07-05T06:57:52Z,2014-12-30T12:17:01Z,42708
2740,194.144.249.78,ns1.securitas.is.,IS,Kopavogur,,,False,1.0,2019-07-05T06:57:52Z,2014-12-30T12:17:33Z,12969
2741,208.99.243.17,dns2.ez-webit.com.,US,,Microsoft DNS 6.1.7601 (1DB15F75),,False,1.0,2019-07-05T06:57:52Z,2014-12-30T12:19:04Z,46887
2742,210.136.116.211,st0371.nas811.kumamoto.nttpc.ne.jp.,JP,,,,False,0.9,2019-07-05T06:57:54Z,2014-12-30T12:19:51Z,2514
2743,95.38.60.52,,IR,,9.8.2rc1-RedHat-9.8.2-0.17.rc1.el6_4.6,,True,0.97,2019-07-05T06:57:53Z,2014-12-30T12:20:44Z,41881
2744,91.99.101.12,91.99.101.12.parsonline.net.,IR,,,,False,0.98,2019-07-05T06:57:53Z,2014-12-30T12:20:55Z,60976
2745,91.235.100.31,ns1.kbds.dk.,DK,,9.8.2rc1-RedHat-9.8.2-0.47.rc1.el6,,False,1.0,2019-07-05T06:57:52Z,2014-12-30T12:21:12Z,198473
2747,204.57.114.99,trinicom.com.,US,,,,False,1.0,2019-07-05T06:57:54Z,2014-12-30T12:21:24Z,22403
2748,82.67.218.107,srv2.tipdns.net.,FR,Boulogne-Billancourt,,,False,0.73,2019-07-05T06:57:53Z,2014-12-30T12:21:49Z,12322
2749,199.187.127.201,,US,Philadelphia,9.8.2rc1-RedHat-9.8.2-0.62.rc1.el6_9.4,,True,0.97,2019-07-05T06:57:55Z,2014-12-30T12:21:58Z,17090
2750,59.125.205.52,exchange.tqgt.com.tw.,TW,Tainan City,,,False,1.0,2019-07-05T06:57:54Z,2014-12-30T12:22:01Z,3462
2751,212.224.71.71,orsn-ns01.first-colo.net.,DE,,9.9.5-9+deb8u17-Debian,,False,1.0,2019-07-05T06:57:53Z,2014-12-30T12:22:17Z,44066
2752,82.137.35.58,82-137-35-58.static.baiamare.rdsnet.ro.,RO,Bucharest,,,False,1.0,2019-07-05T06:57:53Z,2014-12-30T12:23:33Z,8708
2753,79.190.201.2,iru2.internetdsl.tpnet.pl.,PL,Opole,,,False,0.99,2019-07-05T06:57:54Z,2014-12-30T12:24:22Z,5617
2754,92.247.24.30,,BG,Sofia,,,False,1.0,2019-07-05T06:57:53Z,2014-12-30T12:24:28Z,8717
2756,212.41.208.141,141.208.41.212.static.wline.lns.sme.cust.swisscom.ch.,CH,Vuadens,dnsmasq-2.48,,True,0.95,2019-07-05T06:57:53Z,2014-12-30T12:25:32Z,3303
2757,211.72.110.220,mail.rptec.tw.,TW,Taipei,,,False,0.99,2019-07-05T06:57:55Z,2014-12-30T12:25:49Z,3462
2758,194.44.45.242,,UA,Lutsk,,,False,1.0,2019-07-05T06:57:53Z,2014-12-30T12:26:05Z,3255
2759,67.52.15.27,exchange.flanners.com.,US,New Berlin,dnsmasq-2.45,,False,0.99,2019-07-05T06:57:54Z,2014-12-30T12:26:28Z,10796
2760,210.228.48.238,july.river.sun-inet.or.jp.,JP,,,,False,1.0,2019-07-05T06:57:55Z,2014-12-30T12:27:00Z,2516
2761,208.89.96.165,,US,New York,dnsmasq-2.48,,True,1.0,2019-07-05T06:57:54Z,2014-12-30T12:27:12Z,40773
2762,80.98.64.231,business-80-98-64-231.business.broadband.hu.,HU,Budapest,dnsmasq-2.70,,False,1.0,2019-07-05T06:57:54Z,2014-12-30T12:28:09Z,6830
2763,213.241.53.123,cloud.winsch-international.com.,PL,Ozarow Mazowiecki,,,False,1.0,2019-07-05T06:57:54Z,2014-12-30T12:28:15Z,12741
2764,76.65.234.3,bmtnon13-1279388163.sdsl.bell.ca.,CA,Brampton,,,False,1.0,2019-07-05T06:57:55Z,2014-12-30T12:28:35Z,577
2765,200.88.113.26,26.113.88.200.m.sta.codetel.net.do.,DO,,dnsmasq-2.45,,True,1.0,2019-07-05T06:57:55Z,2014-12-30T12:28:41Z,6400
2767,187.210.98.231,customer-187-210-98-231.uninet-ide.com.mx.,MX,Zapopan,Microsoft DNS 6.1.7601 (1DB15D39),,False,0.98,2019-07-05T06:57:56Z,2014-12-30T12:29:02Z,8151
2768,193.219.102.62,,IT,,dnsmasq-2.70,,False,1.0,2019-07-05T06:57:54Z,2014-12-30T12:29:56Z,41644
2769,83.142.8.2,ns1.astelecom.ru.,RU,Astrakhan,9.8.4-rpz2+rl005.12-P1,,False,1.0,2019-07-05T06:57:54Z,2014-12-30T12:30:01Z,44890
2770,83.246.140.204,ip-83-246-140-204.intelbi.ru.,RU,Barnaul,dnsmasq-2.59,,False,0.99,2019-07-05T06:57:54Z,2014-12-30T12:31:31Z,31364
2772,195.239.49.194,LinksNsk-gw.Nsk.gldn.net.,RU,Moscow,,,False,1.0,2019-07-05T06:57:55Z,2014-12-30T12:31:57Z,3216
2773,195.14.49.27,,RU,Moscow,,,False,0.78,2019-07-05T06:57:55Z,2014-12-30T12:32:10Z,8402
2774,213.61.79.74,cpede_muc000821.ia.colt.net.,DE,Munich,,,False,1.0,2019-07-05T06:57:57Z,2014-12-30T12:32:32Z,8220
2775,200.110.130.194,host194.200.110.130.ifxnw.com.ar.,AR,Buenos Aires,Microsoft DNS 6.1.7601 (1DB15EC5),,False,0.99,2019-07-05T06:57:56Z,2014-12-30T12:32:33Z,18747
2776,207.69.188.166,rns2.peoplepc.com.,US,,Version: main/17458,,False,1.0,2019-07-05T06:57:55Z,2014-12-30T12:32:34Z,7029
2777,213.171.37.45,,RU,Moscow,,,False,0.98,2019-07-05T06:57:55Z,2014-12-30T12:33:27Z,8732
2778,61.120.110.205,aa20140801463D786ECD.userreverse.dion.ne.jp.,JP,,,,False,1.0,2019-07-05T06:57:56Z,2014-12-30T12:33:36Z,2516
2779,85.248.250.4,ns1.arminius.sk.,SK,,PowerDNS Authoritative Server 3.4.10 (jenkins@autotest.powerdns.com built 20160902100243 mockbuild@jenkins.monshouwer.eu),,False,1.0,2019-07-05T06:57:55Z,2014-12-30T12:34:09Z,5578
2780,81.23.195.156,titan-chem.ru.,RU,,9.3.4-P1,,False,1.0,2019-07-05T06:57:56Z,2014-12-30T12:34:21Z,30729
2781,213.136.78.213,vmi25404.contabo.host.,DE,Nuremberg,,,False,1.0,2019-07-05T06:57:55Z,2014-12-30T12:34:27Z,51167
2782,80.156.196.196,,DE,Nordhorn,Microsoft DNS 6.1.7601 (1DB15F75),,False,1.0,2019-07-05T06:57:55Z,2014-12-30T12:34:59Z,3320
2784,60.51.241.17,,MY,,none of your business,,False,0.9,2019-07-05T06:57:57Z,2014-12-30T12:35:21Z,4788
2785,207.253.71.130,snowbirds.questzones.com.,CA,,none,,False,1.0,2019-07-05T06:57:56Z,2014-12-30T12:35:22Z,5769
2786,62.105.147.13,ns.national.ru.,RU,Belgorod,Microsoft DNS 6.1.7601 (1DB15F75),,False,1.0,2019-07-05T06:57:56Z,2014-12-30T12:35:38Z,3216
2787,135.196.24.234,vivg0110-024-234.cust.uk.mdnx.net.,GB,London,9.6-ESV-R4,,False,1.0,2019-07-05T06:57:56Z,2014-12-30T12:35:42Z,8190
2788,61.219.108.70,61-219-108-70.HINET-IP.hinet.net.,TW,Taipei,9.3.1,,False,0.99,2019-07-05T06:57:58Z,2014-12-30T12:35:56Z,3462
2789,216.242.121.2,,US,,,,False,0.49,2019-07-05T06:57:57Z,2014-12-30T12:36:21Z,13645
2790,65.171.146.11,ns2.pavenet.net.,US,,,,False,1.0,2019-07-05T06:57:56Z,2014-12-30T12:36:32Z,1239
2791,210.196.202.219,aa2011090012d2c4cadb.userreverse.dion.ne.jp.,JP,Sendai,,,False,1.0,2019-07-05T06:57:58Z,2014-12-30T12:37:18Z,2516
2793,41.250.251.59,static41-59-251-250-251.static41-16.iam.net.ma.,MA,Oujda,,,True,0.93,2019-07-05T06:57:56Z,2014-12-30T12:37:35Z,6713
2795,109.224.233.190,cache-f2.dns.thw.gradwell.net.,GB,,9.9.5-9+deb8u15-Debian,,False,1.0,2019-07-05T06:57:56Z,2014-12-30T12:38:03Z,29676
2796,82.166.72.245,mail.telenechasim.co.il.,IL,Tel Aviv,Microsoft DNS 6.1.7601 (1DB15F75),,False,0.89,2019-07-05T06:57:57Z,2014-12-30T12:38:24Z,1680
2797,93.91.145.230,u145-230.static.grape.cz.,CZ,Chomutov,,,False,1.0,2019-07-05T06:57:56Z,2014-12-30T12:39:13Z,47232
2798,200.35.82.233,200-35-82-233.static.telcel.net.ve.,VE,Barquisimeto,,,False,0.91,2019-07-05T06:57:57Z,2014-12-30T12:40:22Z,6306
2799,186.151.183.185,185.183.151.186.static.intelnet.net.gt.,GT,,dnsmasq-2.52,,True,1.0,2019-07-05T06:57:57Z,2014-12-30T12:40:31Z,14754
2801,78.130.39.189,78-130-39-189.static.net.nos.pt.,PT,Lisbon,,,False,0.92,2019-07-05T06:58:00Z,2014-12-30T12:40:52Z,2860
2802,87.254.34.102,s1.bedriftsnett.no.,NO,,,,False,0.99,2019-07-05T06:57:57Z,2014-12-30T12:41:32Z,35754
2803,82.98.186.42,,ES,,,,False,1.0,2019-07-05T06:57:57Z,2014-12-30T12:41:49Z,42612
2805,165.98.138.194,ip-138-194.amnet.com.ni.,NI,Managua,9.3.2,,False,0.99,2019-07-05T06:58:02Z,2014-12-30T12:42:37Z,27742
2806,109.2.227.26,26.227.2.109.rev.sfr.net.,FR,Paris,,,True,1.0,2019-07-05T06:57:57Z,2014-12-30T12:43:34Z,15557
2807,89.185.121.250,pns1.netplanet.at.,DE,,PowerDNS Recursor 4.0.6,,True,1.0,2019-07-05T06:57:58Z,2014-12-30T12:43:37Z,24953
2808,220.110.173.26,,JP,,,,False,1.0,2019-07-05T06:57:59Z,2014-12-30T12:45:20Z,4713
2809,164.8.135.7,energetika1.fe.uni-mb.si.,SI,Maribor,Microsoft DNS 6.1.7601 (1DB15EC5),,False,1.0,2019-07-05T06:57:57Z,2014-12-30T12:46:05Z,2107
2810,92.241.100.26,,RU,Smolensk,,,False,0.63,2019-07-05T06:57:57Z,2014-12-30T12:46:56Z,44265
2811,186.120.184.35,adsl-184-35.tricom.net.,DO,,,,False,1.0,2019-07-05T06:57:58Z,2014-12-30T12:47:26Z,12066 28118
2812,193.158.99.67,,DE,Berlin,dnsmasq-2.78,,False,1.0,2019-07-05T06:57:57Z,2014-12-30T12:47:38Z,3320
2813,77.88.8.7,family.dns.yandex.ru.,RU,,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,False,1.0,2019-07-05T06:57:58Z,2014-12-30T12:47:44Z,13238
2814,176.108.193.102,,RU,Yegor'yevsk,,,False,0.85,2019-07-05T06:57:58Z,2014-12-30T12:48:00Z,47914
2815,194.44.45.233,,UA,Lutsk,,,False,0.96,2019-07-05T06:57:58Z,2014-12-30T12:48:23Z,3255
2816,209.59.121.92,jost.bvifsc.vg.,AI,The Valley,,,False,1.0,2019-07-05T06:57:58Z,2014-12-30T12:48:36Z,11139
2817,93.95.99.161,unspecified.mtw.ru.,RU,Krasnotur'insk,Microsoft DNS 6.1.7601 (1DB15B4F),,False,1.0,2019-07-05T06:57:58Z,2014-12-30T12:49:53Z,48347
2818,203.131.205.22,203-131-205-22.dh-connect.net.,JP,Tokyo,,,True,0.92,2019-07-05T06:57:59Z,2014-12-30T12:51:05Z,17707
2819,69.70.146.150,modemcable150.146-70-69.static.videotron.ca.,CA,Laval,,,False,1.0,2019-07-05T06:57:58Z,2014-12-30T12:51:28Z,5769
